process_name,component_id,component_name,component_type,component_subtype,component_version,component_current_version,component_branch,deployment_id,environment_id,deployed_date,deployed_by,package_version
"[Main] TazWorks RSI Create Applicant, License & Order",08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,67be2b2b-da94-461e-b414-6f7f75d6d646,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-11T20:03:47Z,mamiller@sc.younglife.org,7.6
[Workday] Worker Roles Replication,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,9e0b1f30-7875-40c9-b37f-901d77e599a6,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-24T17:21:29Z,mamiller@sc.younglife.org,1.6
[Workday] Worker Roles Replication,8cfdfb41-a1ad-4bed-bc5c-fc96b7284472,YL Global.Workday.WorkerRoles UPSERT,connector-action,officialboomi-X3979C-dbv2da-prod,4,TRUE,main,9e0b1f30-7875-40c9-b37f-901d77e599a6,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-24T17:21:29Z,mamiller@sc.younglife.org,1.6
[Workday] Worker Roles Replication,3c4b0419-fd55-488e-a885-9ad4896f4c99,[Workday] executeWorkerRolesReplication,connector-action,wss,1,TRUE,main,9e0b1f30-7875-40c9-b37f-901d77e599a6,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-06-24T17:21:29Z,mamiller@sc.younglife.org,1.6
[Main] WCX Transactions to SF Int Q,4b1bb386-1fb9-4f5d-9900-fdb180df2a93,[Salesforce] Campaign Appeal_Code from Souceid__c GET,connector-action,salesforce,4,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,189587b1-4db4-40ab-b000-bccba8053e45,[Salesforce] IntQ__c CREATE,connector-action,salesforce,10,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,f7534d2c-867a-426c-ac53-9a3bf8e62603,"[Salesforce] Campaign, Contact, Account IDs from RegistrantID",connector-action,salesforce,18,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,b2f73c60-f715-4106-8dc2-7eafb2d302cd,[WCX] POST Query,connector-action,http,10,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,98d53aa3-d9e2-4116-bcf4-9b76248f8573,[WCX] Webconnex API,connector-settings,http,6,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,f271a234-b15a-4eb3-88ae-b135c451ccdf,[WCX] GET Request,connector-action,http,8,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,878289ce-89b4-4920-a162-cba3a236825e,[IMAP Mail] Send Email with Attachment from IMAP Attachments Cache,connector-action,mailsdk,6,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] WCX Transactions to SF Int Q,d19fcff2-959b-4c83-a165-efa716ee2177,[Salesforce] CDS_Data_Import__c CREATE,connector-action,salesforce,10,TRUE,main,f9e1dc54-caca-4efe-8d6d-dfa528342b2f,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-10-01T15:23:52Z,andy.strubhar@argano.com,10.1.3
[Main] Monthly FX Rates,8983862f-00ec-4219-9546-507dbbad9e42,Workday Import Currency Conversion Rates,connector-action,workday,1,TRUE,main,f0df22ae-a2fd-4c74-94e4-df4fad9b9b91,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-07T13:23:29Z,mamiller@sc.younglife.org,1.4.4
[Main] Monthly FX Rates,9c0489ad-77f8-4420-b2ce-20b479689aa5,[Snowflake] Select Max Year and Month from Monthly Conversion Rates,connector-action,officialboomi-X3979C-snowfl-prod,9,TRUE,main,f0df22ae-a2fd-4c74-94e4-df4fad9b9b91,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-07T13:23:29Z,mamiller@sc.younglife.org,1.4.4
[Main] Monthly FX Rates,e3c5a798-ecd9-4cd5-ab88-17c4e5e5f71f,[Workday] ISU_YL_Integrations - SET BY EXTENSIONS,connector-settings,workday,9,TRUE,main,f0df22ae-a2fd-4c74-94e4-df4fad9b9b91,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-07T13:23:29Z,mamiller@sc.younglife.org,1.4.4
[Main] Monthly FX Rates,ec6f6df0-5a8c-4df4-a8bd-c9a72b3c1d9b,[Snowflake] INTEGRATION_SERVICE_ACCOUNT - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-snowfl-prod,13,TRUE,main,f0df22ae-a2fd-4c74-94e4-df4fad9b9b91,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-07T13:23:29Z,mamiller@sc.younglife.org,1.4.4
[Main] Monthly FX Rates,04f9c365-f148-4f25-a20a-e158e918cce6,Query Snowflake Monthly FX Rates,connector-action,officialboomi-X3979C-snowfl-prod,5,TRUE,main,f0df22ae-a2fd-4c74-94e4-df4fad9b9b91,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-07T13:23:29Z,mamiller@sc.younglife.org,1.4.4
[Main] WCX Pages to SF Int Q,0e97f5f6-b517-40c9-854b-929a8bc505fb,[YLGlobal] WCXRegistrantCatchup DELETE,connector-action,officialboomi-X3979C-dbv2da-prod,10,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,9139b52e-e978-4be4-ab83-707900cd58ea,[YLGlobal] WCXRegistrantCatchup GET,connector-action,officialboomi-X3979C-dbv2da-prod,12,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,0e40e0c1-4cdd-4d81-b72c-d340c6b8b0d5,[YLGlobal] WCXRegistrantCatchup UPSERT,connector-action,officialboomi-X3979C-dbv2da-prod,2,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,ee6dcff4-783d-4897-a0e4-69faf2a0b71c,"[Salesforce] CampaignMember, Contact, ParentGuardian GET",connector-action,salesforce,7,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,6d6685a8-5b15-4f32-9041-35b30b4fe967,[Attaccama] person/identify Matching Endpoint,connector-action,http,4,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,189587b1-4db4-40ab-b000-bccba8053e45,[Salesforce] IntQ__c CREATE,connector-action,salesforce,10,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,a4ede18b-f855-4a9f-90fb-a5ab5fc94408,[WCX] Get Account From AccountId,connector-action,http,10,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,e1aeb6fd-cb06-44e1-9b40-d164922bcb94,[WCX] Get Transaction from order_id,connector-action,http,3,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,b2f73c60-f715-4106-8dc2-7eafb2d302cd,[WCX] POST Query,connector-action,http,10,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,f09313c5-622a-4d04-bf8f-61aabb3b8c7b,[WCX] Specific Form Request,connector-action,http,6,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,98d53aa3-d9e2-4116-bcf4-9b76248f8573,[WCX] Webconnex API,connector-settings,http,6,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,618bf42f-31d4-4842-944a-a79262be9a76,[Ataccama] MDM REST Connection - SET BY EXTENSIONS,connector-settings,http,16,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Main] WCX Pages to SF Int Q,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,68f76739-56db-4eff-b914-b329aab2e6fa,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-17T14:50:56Z,andy.strubhar@argano.com,8.2.1
[Web Svc] Route User Payloads to YL API,57cf2f89-bf06-49d7-b7a1-bdb4d697f27f,[SFTP V2] Create File - Unique Name if Exists,connector-action,officialboomi-X3979C-sftpv2-prod,1,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,52b9f057-7fc3-4a6b-aa0f-96aad48085c1,Young Life SFTP V2,connector-settings,officialboomi-X3979C-sftpv2-prod,11,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,b57b5e40-579d-47c3-8911-c0f62fc6ba7f,[YLAPI] POST Application/JSON Operation,connector-action,http,2,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,5f77ec82-414b-48a1-861d-85e08ee9d54b,[UAM] executeUserSync,connector-action,wss,6,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,dc9f2d88-9274-440e-8b58-08930512a860,[YLGlobal] UserAccountManagerSync INSERT,connector-action,officialboomi-X3979C-dbv2da-prod,6,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,e3c5a798-ecd9-4cd5-ab88-17c4e5e5f71f,[Workday] ISU_YL_Integrations - SET BY EXTENSIONS,connector-settings,workday,9,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,b25fa621-5b5f-4532-bf97-8debb2347c2c,[Workday] Update Workday Account EXECUTE,connector-action,workday,6,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,4e27658e-6d5c-4da3-bcdc-c9a661589a6e,[YL API] Young Life API - SET BY EXTENSIONS,connector-settings,http,12,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,2b1e1fbd-d8ae-40e7-aa62-81789a0300b0,Young Life SFTP,connector-settings,officialboomi-X3979C-sftpvx-prod,10,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[Web Svc] Route User Payloads to YL API,eade3917-6ad3-4405-8fdd-6c6f7f39dfea,[SFTP] Create File - Unique Name if Exists,connector-action,officialboomi-X3979C-sftpvx-prod,1,TRUE,main,862c9403-e322-492b-a297-b77edd3fa5c3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-09-18T15:41:37Z,mamiller@sc.younglife.org,18.7.0
[web svc] Execute Main SF to WD Process,f1282dee-8e8b-4052-959f-06214ea59028,execute SF Lawson Allocation to Workday,connector-action,wss,3,TRUE,main,bf733eea-d8ba-4224-ada6-d4dce2bf39c2,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2024-05-17T16:48:29Z,kknapp@sc.younglife.org,1.8
[Salesforce] SOQL Query,cb8cd669-cf0d-44e0-bed9-db82da048353,"[SFTP V2] Get Specific Files, Do Not Delete",connector-action,officialboomi-X3979C-sftpv2-prod,5,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,939c276a-8059-483a-86dc-e4b093d1b7b2,[SFTP V2] List File Names by Wildcard,connector-action,officialboomi-X3979C-sftpv2-prod,4,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,52b9f057-7fc3-4a6b-aa0f-96aad48085c1,Young Life SFTP V2,connector-settings,officialboomi-X3979C-sftpv2-prod,11,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,8ca21a26-764c-4e5a-934a-a507aead1a11,[TEMP] [AWS RDS] Production - DO NOT DEPLOY,connector-settings,officialboomi-X3979C-dbv2da-prod,2,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,43854b24-d0cc-4a1d-aebd-f3365fc6a34f,[Salesforce] Send SOQL Query,connector-action,salesforce,6,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,7e3010f9-1d53-4a83-a5b6-c9a9f552f852,[YLGlobal] EmmaMessageQueue UPDATE,connector-action,officialboomi-X3979C-dbv2da-prod,5,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,6749ce31-3b1f-4530-9997-8ffaf12b81a5,[YLGlobal] EmmaMessageQueue GET by Record ID,connector-action,officialboomi-X3979C-dbv2da-prod,5,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,6f313bb6-ff95-4f77-9257-5908918274cf,[YLGlobal] EmmaMemberSync QUERY,connector-action,officialboomi-X3979C-dbv2da-prod,14,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,08067b65-bc76-4c61-bd2d-1f86adee8c6d,[Salesforce] integrationuser - SET BY EXTENSIONS,connector-settings,salesforce,65,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,639ac190-6c19-49eb-a784-079454bc61c7,[YLGlobal] EmmaMessageQueue Query by InsertedAt,connector-action,officialboomi-X3979C-dbv2da-prod,48,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Salesforce] SOQL Query,eb020cee-f674-47cf-9470-18370504e236,[YLGlobal] EmmaMessageQueue HardCoded Query,connector-action,officialboomi-X3979C-dbv2da-prod,75,TRUE,main,136e690c-7cd2-4069-89a0-ed07795575e3,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-30T19:03:45Z,andy.strubhar@argano.com,72
[Web Svc] Call Emma Member Export Sync,2e78b67b-f110-4f46-b6cb-648e7b4adbce,[Emma] Sync all Subaccount Members to Salesforce ,connector-action,wss,10,TRUE,main,40bbda9a-878b-4983-9a80-94b6220ff3db,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-08-06T18:06:58Z,andy.strubhar@argano.com,4.5.2
[Main] Salesforce Prehire Course Completion to Workday,7dfbe045-b021-4912-b1bf-7be8dd477e13,[AWS RDS] YLGlobal integrationuser - SET BY EXTENSIONS,connector-settings,officialboomi-X3979C-dbv2da-prod,31,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,a8f880f8-8b4e-4aca-aa51-0573ea25cd2f,[YL API] Get User by UserId,connector-action,http,6,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,a1a85460-2b1b-43b5-8fd3-442f251cc970,[YL Global] Integrations.PrehireCourseCompletionSync INSERT,connector-action,officialboomi-X3979C-dbv2da-prod,3,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,2a287dfd-793d-4e06-8fbf-1ae7f0e96ce5,Put Job Application Additional Data,connector-action,workday,7,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,e3c5a798-ecd9-4cd5-ab88-17c4e5e5f71f,[Workday] ISU_YL_Integrations - SET BY EXTENSIONS,connector-settings,workday,9,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,c79f6e80-138c-4aef-ad72-feaa77a8a1d2,[Workday Custom Report] CR Job Application WID Extract,connector-action,http,2,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,4e27658e-6d5c-4da3-bcdc-c9a661589a6e,[YL API] Young Life API - SET BY EXTENSIONS,connector-settings,http,12,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[Main] Salesforce Prehire Course Completion to Workday,6ff66626-bc9c-4e07-8ddb-1668d2de6dd4,[Workday] HTTP Connector - SET BY EXTENSIONS,connector-settings,http,4,TRUE,main,00c50c7b-b067-45a7-8f2b-8682ec40d15c,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-04-04T17:03:53Z,mamiller@sc.younglife.org,2.6
[WebSvc] Salesforce Prehire Course Completion Event Listener,aa9935ab-4cb0-4f0c-a752-69409961c378,Salesforce Platform Events Connection,connector-settings,sfpe,9,TRUE,main,8bc70bc0-9644-4c96-a072-c6d4f961428a,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-15T18:11:32Z,mamiller@sc.younglife.org,1.3
[WebSvc] Salesforce Prehire Course Completion Event Listener,7a37789e-2b33-413e-9b6b-d9c04963b896,Salesforce Platform Events Prehire Course Complete,connector-action,sfpe,2,TRUE,main,8bc70bc0-9644-4c96-a072-c6d4f961428a,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-01-15T18:11:32Z,mamiller@sc.younglife.org,1.3
[Main] Generate Print Shop Files from SF,57cf2f89-bf06-49d7-b7a1-bdb4d697f27f,[SFTP V2] Create File - Unique Name if Exists,connector-action,officialboomi-X3979C-sftpv2-prod,1,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,21e25ada-6344-4fc8-abfe-49113af1654a,[IMAP Mail] Send Email without Attachment,connector-action,mailsdk,2,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,52b9f057-7fc3-4a6b-aa0f-96aad48085c1,Young Life SFTP V2,connector-settings,officialboomi-X3979C-sftpv2-prod,11,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,0a0995d8-7f22-4baa-8ecb-31f6acdd46ce,[AWS S3] Dynamic Bucket,connector-settings,amazons3rest,2,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,eed7dd2c-b37f-47e4-a4cf-47696fc22998,[Amazon S3] Dynamic Bucket UPSERT,connector-action,amazons3rest,1,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,ccdf337b-b523-4f15-9322-fae3f6456e86,[Salesforce] RP_Print_Shop__c UPDATE,connector-action,salesforce,4,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,e030fb0c-0c91-45e7-9cb5-aa5c80e833ff,[Salesforce] RP_Print_Shop__c US Cash Receipts QUERY,connector-action,salesforce,18,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,df02bdd2-11d9-4564-997a-703fc60d786b,[Salesforce] RP_Print_Shop__c International Cash Receipts QUERY,connector-action,salesforce,14,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,a8c9e1ee-4975-44bc-ac2f-ea38c51b4242,[Salesforce] RP_Print_Shop__c Non-Cash Letters QUERY,connector-action,salesforce,15,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
[Main] Generate Print Shop Files from SF,8c6706b7-2e73-4f04-b4c4-4c2c403191ab,[AWS SES] Outbound Mail Connection,connector-settings,mailsdk,5,TRUE,main,951513f0-4b58-4aa7-ac37-5b91a5653bd5,e994923b-34fe-4e3c-9d6e-5d586bccfe52,2025-07-02T16:05:23Z,mamiller@sc.younglife.org,3.2
